activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
326936,17705663,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2cccc(O)c21,,,CHEMBL3886154,,2015.0,"{'bei': '19.56', 'le': '0.37', 'lle': '6.24', 'sei': '7.34'}",CHEMBL3970508,,CHEMBL3970508,7.24,False,http://www.openphacts.org/units/Nanomolar,2838756,=,37,True,=,,IC50,nM,,57.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,57.0
326937,17705664,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,CHEMBL3886154,,2015.0,"{'bei': '22.29', 'le': '0.42', 'lle': '7.03', 'sei': '10.57'}",CHEMBL3932198,,CHEMBL3932198,8.30,False,http://www.openphacts.org/units/Nanomolar,2838757,=,37,True,=,,IC50,nM,,5.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,5.0
326938,17705665,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,CHEMBL3886154,,2015.0,"{'bei': '23.36', 'le': '0.44', 'lle': '7.43', 'sei': '11.08'}",CHEMBL3932198,,CHEMBL3932198,8.70,False,http://www.openphacts.org/units/Nanomolar,2838757,=,37,True,=,,IC50,nM,,2.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,2.0
326939,17705666,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,,,CHEMBL3886154,,2015.0,"{'bei': '19.55', 'le': '0.37', 'lle': '6.27', 'sei': '11.16'}",CHEMBL3901730,,CHEMBL3901730,7.55,False,http://www.openphacts.org/units/Nanomolar,2838758,=,37,True,=,,IC50,nM,,28.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,28.0
326940,17705667,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,,,CHEMBL3886154,,2015.0,"{'bei': '20.41', 'le': '0.38', 'lle': '6.61', 'sei': '11.65'}",CHEMBL3901730,,CHEMBL3901730,7.89,False,http://www.openphacts.org/units/Nanomolar,2838758,=,37,True,=,,IC50,nM,,13.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,13.0
326941,17705668,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2c(ccc(F)c2F)N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,CHEMBL3886154,,2015.0,"{'bei': '21.51', 'le': '0.41', 'lle': '7.00', 'sei': '10.69'}",CHEMBL3910755,,CHEMBL3910755,8.40,False,http://www.openphacts.org/units/Nanomolar,2838759,=,37,True,=,,IC50,nM,,4.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,4.0
326942,17705669,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2c(ccc(F)c2F)N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,CHEMBL3886154,,2015.0,"{'bei': '23.05', 'le': '0.44', 'lle': '7.60', 'sei': '11.46'}",CHEMBL3910755,,CHEMBL3910755,9.00,False,http://www.openphacts.org/units/Nanomolar,2838759,=,37,True,=,,IC50,nM,,1.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,1.0
326943,17705670,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2c(ccc(F)c2F)N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,,,CHEMBL3886154,,2015.0,"{'bei': '19.09', 'le': '0.36', 'lle': '6.30', 'sei': '11.41'}",CHEMBL3916147,,CHEMBL3916147,7.72,False,http://www.openphacts.org/units/Nanomolar,2838760,=,37,True,=,,IC50,nM,,19.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,19.0
326944,17705671,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2c(ccc(F)c2F)N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,,,CHEMBL3886154,,2015.0,"{'bei': '19.50', 'le': '0.37', 'lle': '6.47', 'sei': '11.65'}",CHEMBL3916147,,CHEMBL3916147,7.89,False,http://www.openphacts.org/units/Nanomolar,2838760,=,37,True,=,,IC50,nM,,13.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,13.0
326945,17705672,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,CHEMBL3886154,,2015.0,"{'bei': '19.90', 'le': '0.38', 'lle': '6.37', 'sei': '9.89'}",CHEMBL3925163,,CHEMBL3925163,7.77,False,http://www.openphacts.org/units/Nanomolar,2838761,=,37,True,=,,IC50,nM,,17.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,17.0
326946,17705673,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,CHEMBL3886154,,2015.0,"{'bei': '22.28', 'le': '0.42', 'lle': '7.30', 'sei': '11.08'}",CHEMBL3925163,,CHEMBL3925163,8.70,False,http://www.openphacts.org/units/Nanomolar,2838761,=,37,True,=,,IC50,nM,,2.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,2.0
326947,17705674,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,,,CHEMBL3886154,,2015.0,"{'bei': '18.53', 'le': '0.35', 'lle': '6.07', 'sei': '11.08'}",CHEMBL3937641,,CHEMBL3937641,7.50,False,http://www.openphacts.org/units/Nanomolar,2838762,=,37,True,=,,IC50,nM,,32.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,32.0
326948,17705675,[],CHEMBL3887079,"Sandwich Immunoassay: This test is based on measurement of the expression of AKT protein phosphorylated on serine 473 (P-AKT-S473) in the PC3 human prostate carcinoma line, by the technique based on a sandwich immunoassay using the Kit MSD Multi-spot Biomarker Detection of Meso Scale Discovery: phospho-Akt kits (Ser473) whole cell lysate (# K151 CAD) or phospho-Akt (Ser473) / Akt whole cell lysate Total (# K15100D). The primary antibody specific for P-AKT-S473 (Kit # K151 CAD) is coated onto an electrode in each well of 96-well plates of the MSD kit: after adding a protein lysate in each well, the revelation of the signal done by the addition of a secondary antibody labeled with an electrochemiluminescent detection compound. The procedure is described in the kit.On day 1, the PC3 cells are inoculated in 96-well plates (TPP # 92096) at a concentration of 35000 cells / well in 200 uL DMEM medium (DMEM Gibco # 1 1960-044) containing 10% fetal calf serum (FBS Gibco, # 10500-056) and 1% glutamine.",B,,,BAO_0000190,BAO_0000219,cell-based format,CC1Cc2cc(F)c(F)cc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,,,CHEMBL3886154,,2015.0,"{'bei': '17.17', 'le': '0.33', 'lle': '5.52', 'sei': '10.26'}",CHEMBL3937641,,CHEMBL3937641,6.94,False,http://www.openphacts.org/units/Nanomolar,2838762,=,37,True,=,,IC50,nM,,114.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,114.0
